grid_dim,n_train,n_holdout,n_test,p_features,polykernel_degree,polykernel_noise_half_width,SPOplus_spoloss_test,LS_spoloss_test,SSVM_spoloss_test,RF_spoloss_test,Absolute_spoloss_test,Huber_spoloss_test,Baseline_spoloss_test,SPOplus_hammingloss_test,LS_hammingloss_test,SSVM_hammingloss_test,RF_hammingloss_test,Absolute_hammingloss_test,Huber_hammingloss_test,Baseline_hammingloss_test,zstar_avg_test
50,100,25,10000,5,8,2,0.007970110740344063,0.00814706379534842,NA,0.011400813214238772,0.008471215618510285,0.008472206491832219,0.034383844362102366,NA,NA,NA,NA,NA,NA,NA,-0.14233936017310003
50,100,25,10000,5,8,2,0.007921111093344143,0.008033383721902416,NA,0.011271445778395131,0.008345229041225996,0.008344661721643819,0.03411675671876323,NA,NA,NA,NA,NA,NA,NA,-0.14177263997907896
50,100,25,10000,5,16,1,0.0019001744732695851,0.004088034131934046,NA,0.010335546702607237,0.0025446023955596666,0.0025454544013785176,0.05535476153149673,NA,NA,NA,NA,NA,NA,NA,-0.18544540927688374
50,100,25,10000,5,16,1,0.0018982507542948453,0.0034426581434052464,NA,0.010511087207164472,0.002611573638706526,0.002611211188964686,0.05393175403750169,NA,NA,NA,NA,NA,NA,NA,-0.18138644652465713
50,100,25,10000,5,16,2,0.00552996699871018,0.010147361078069211,NA,0.014883134625915695,0.0062052424470279725,0.006204660270874715,0.05314697222625057,NA,NA,NA,NA,NA,NA,NA,-0.1874921253385611
50,100,25,10000,5,16,2,0.0053020168570168304,0.006282531716850311,NA,0.011235890817387588,0.006383003254600563,0.006383255456479207,0.05476251686554078,NA,NA,NA,NA,NA,NA,NA,-0.183501150089985
50,100,25,10000,5,32,1,0.009528876111930925,0.04820835984218565,NA,0.061936756027102476,0.01673942286438643,0.01674025115764787,0.14131513408441182,NA,NA,NA,NA,NA,NA,NA,-0.40941077756284877
50,100,25,10000,5,32,1,0.00863163678961461,0.042328644822259995,NA,0.05832243772471196,0.023077256242789813,0.023078467610354682,0.13922129785574136,NA,NA,NA,NA,NA,NA,NA,-0.4131532814176343
50,100,25,10000,5,32,2,0.011385315767568077,0.03680634049707588,NA,0.06376429399568821,0.016447610777625854,0.016448143150320185,0.13992287137989584,NA,NA,NA,NA,NA,NA,NA,-0.39353688724432384
50,100,25,10000,5,32,2,0.013855923029269598,0.05135934336999761,NA,0.07230439044043072,0.02853024434512059,0.028533082557942943,0.1430962676878718,NA,NA,NA,NA,NA,NA,NA,-0.4103346467807005
50,1000,250,10000,5,1,1,0.0023584265527521677,0.002350043541872538,NA,0.002878237132524394,0.002357577661217759,0.0023575917813880303,0.02628051527775869,NA,NA,NA,NA,NA,NA,NA,-0.12618154442185245
50,1000,250,10000,5,1,1,0.0024399821331477665,0.002422698598383568,NA,0.0029832981988708743,0.002429826613177306,0.002429886025219467,0.0279509290619978,NA,NA,NA,NA,NA,NA,NA,-0.1280786519017214
50,1000,250,10000,5,1,2,0.008585057729546338,0.008562038387235137,NA,0.009488763923966411,0.008592711133110767,0.00859251954500163,0.034598299066050095,NA,NA,NA,NA,NA,NA,NA,-0.1341182468475583
50,1000,250,10000,5,1,2,0.008374059261097903,0.008350970610864341,NA,0.00928296896200035,0.008386421221292954,0.00838661292073538,0.03368974567819831,NA,NA,NA,NA,NA,NA,NA,-0.13393779907094336
50,1000,250,10000,5,4,1,0.003057845860540554,0.0030702150901362286,NA,0.0035314027037945082,0.003077966659967088,0.003077961164805704,0.020342863581583704,NA,NA,NA,NA,NA,NA,NA,-0.12379954737229361
50,1000,250,10000,5,4,1,0.0029471545587433463,0.0029717490811086416,NA,0.0034975237345140305,0.002972019387018908,0.002972127396761814,0.019588121230200737,NA,NA,NA,NA,NA,NA,NA,-0.12339767362168118
50,1000,250,10000,5,4,2,0.010533249535316001,0.01053454211972087,NA,0.011422666993775935,0.010565448336088176,0.010565272197191012,0.02882959042642332,NA,NA,NA,NA,NA,NA,NA,-0.1319306817400196
50,1000,250,10000,5,4,2,0.010291477019871577,0.01031041330255242,NA,0.011198601475196765,0.010360030365960251,0.010359820909802763,0.02685905354872685,NA,NA,NA,NA,NA,NA,NA,-0.13009376748651275
50,1000,250,10000,5,8,1,0.0021769870384491263,0.002399035222238686,NA,0.0030355717051563634,0.002291528756640821,0.002291605148102483,0.02884061912590587,NA,NA,NA,NA,NA,NA,NA,-0.1384020237238859
50,1000,250,10000,5,8,1,0.002177863309124359,0.0022978942461422064,NA,0.002931738587358974,0.002229269772563586,0.0022293453224600376,0.030126307607623016,NA,NA,NA,NA,NA,NA,NA,-0.13951162108563397
50,1000,250,10000,5,8,2,0.0075169441155823035,0.0076299682194700255,NA,0.00843316564583435,0.007626396439340023,0.007626610028533958,0.034420763382430976,NA,NA,NA,NA,NA,NA,NA,-0.1413098850806465
50,1000,250,10000,5,8,2,0.007635395962304343,0.007760806512045272,NA,0.008658338427970595,0.00773630706047697,0.007736102900794934,0.034395551336836465,NA,NA,NA,NA,NA,NA,NA,-0.14372655871297274
50,1000,250,10000,5,16,1,0.001679892419835332,0.0038563794770806467,NA,0.0037273244814577723,0.001980045548348355,0.0019805233901973945,0.05185655287869155,NA,NA,NA,NA,NA,NA,NA,-0.18630258983312373
50,1000,250,10000,5,16,1,0.001652648008533289,0.003342731375105835,NA,0.0036321433722737374,0.0018848657657527018,0.0018849942287662825,0.05006270329896171,NA,NA,NA,NA,NA,NA,NA,-0.18320620791159486
50,1000,250,10000,5,16,2,0.005201337762068555,0.006806206856140743,NA,0.007708544195739425,0.005617179592225683,0.005616908356961978,0.05787941557825841,NA,NA,NA,NA,NA,NA,NA,-0.19024642108543924
50,1000,250,10000,5,16,2,0.005060588486283037,0.006252749312024658,NA,0.006826188300470893,0.005413378672050461,0.005413644819808381,0.05254087705665709,NA,NA,NA,NA,NA,NA,NA,-0.18418754674604834
50,1000,250,10000,5,32,1,0.008216033742773701,0.03470058206401504,NA,0.02438588633995397,0.011934925758729538,0.011935105566475158,0.14242304426159916,NA,NA,NA,NA,NA,NA,NA,-0.4081287668019829
50,1000,250,10000,5,32,1,0.007126258835269951,0.026858335878767337,NA,0.019792598610595267,0.012173106414846877,0.012172671457045479,0.14742124319748556,NA,NA,NA,NA,NA,NA,NA,-0.42638671484710106
50,1000,250,10000,5,32,2,0.009302959525299807,0.03332227072108917,NA,0.026729176271190886,0.014225199634924251,0.014224593655578772,0.14002895320002975,NA,NA,NA,NA,NA,NA,NA,-0.4371813433258063
50,1000,250,10000,5,32,2,0.009409902843594867,0.04181867593622727,NA,0.03123841796299028,0.014479155970186067,0.014479013570263925,0.13750545648919565,NA,NA,NA,NA,NA,NA,NA,-0.42902688375556963
50,100,25,10000,5,1,1,0.002458982231976925,0.0023956432427125938,NA,0.004457859151399183,0.002456749345796597,0.002456667838611515,0.02666050939622379,NA,NA,NA,NA,NA,NA,NA,-0.12678013967430965
50,100,25,10000,5,1,1,0.0026484414310710422,0.0025665524654930835,NA,0.004592177626219131,0.002666726121205912,0.0026637714084405103,0.027053774409672077,NA,NA,NA,NA,NA,NA,NA,-0.12669186771616733
50,100,25,10000,5,1,2,0.00936609090831935,0.00915291561082017,NA,0.01186471988584836,0.009541288271676466,0.009541236912482036,0.0342159929891535,NA,NA,NA,NA,NA,NA,NA,-0.13414198040029107
50,100,25,10000,5,1,2,0.008838820383824816,0.008650307375053621,NA,0.011527881556317286,0.008881556755297336,0.008882119548314932,0.03353609339624891,NA,NA,NA,NA,NA,NA,NA,-0.13354085980017036
50,100,25,10000,5,4,1,0.003291306650689087,0.003348084398546579,NA,0.0058534128089199975,0.003453848156224879,0.0034538525754278437,0.02084271158516264,NA,NA,NA,NA,NA,NA,NA,-0.12453143644309059
50,100,25,10000,5,4,1,0.0033002288468353164,0.00329592920223311,NA,0.005207691528956103,0.0034794973299076084,0.003479070521445505,0.021720387696874142,NA,NA,NA,NA,NA,NA,NA,-0.12457067884455474
50,100,25,10000,5,4,2,0.011498283295516264,0.011413367716197557,NA,0.013595712514780967,0.011865001851737318,0.011865746604026105,0.029621516901930108,NA,NA,NA,NA,NA,NA,NA,-0.13219810935636586
50,100,25,10000,5,4,2,0.011123291134460278,0.011022620635886054,NA,0.013407772021058145,0.011440441555977196,0.011434157262387766,0.02922845866625601,NA,NA,NA,NA,NA,NA,NA,-0.1309017161552444
50,100,25,10000,5,8,1,0.002307586371401577,0.0025378782629443017,NA,0.006107506351273542,0.0025133348394487825,0.0025135912074273595,0.02810222411224595,NA,NA,NA,NA,NA,NA,NA,-0.1369307182877818
50,100,25,10000,5,8,1,0.0022487587989958283,0.0025710891496495258,NA,0.005951347906458757,0.0025507910341837745,0.0025498946752934236,0.02860604743904649,NA,NA,NA,NA,NA,NA,NA,-0.138155120926609
50,100,25,10000,5,8,2,0.007855460576368689,0.008040530882712766,NA,0.011495476932581123,0.008206344531260911,0.008204919372963786,0.03305721183072465,NA,NA,NA,NA,NA,NA,NA,-0.1417633824339493
50,100,25,10000,5,8,2,0.007892350936681584,0.008039955975318447,NA,0.0108384961351072,0.00840897780073,0.008409920807027184,0.03542799332920438,NA,NA,NA,NA,NA,NA,NA,-0.1428584979595225
50,100,25,10000,5,16,1,0.001854495221585319,0.004135340657045362,NA,0.010280044909207645,0.0026192360578251453,0.0026204146554951856,0.05207164936934267,NA,NA,NA,NA,NA,NA,NA,-0.18284891115239688
50,100,25,10000,5,16,1,0.0019361094792626047,0.004747750290929884,NA,0.01138956785991909,0.00280930277205375,0.002809991719154803,0.05295238728273727,NA,NA,NA,NA,NA,NA,NA,-0.18390839914960647
50,100,25,10000,5,16,2,0.0057812353798109865,0.008709446955023459,NA,0.016118644063536657,0.006813379051416271,0.0068134479482653675,0.05209741696485287,NA,NA,NA,NA,NA,NA,NA,-0.1844767202168816
50,100,25,10000,5,16,2,0.005612485265359051,0.006885803752063687,NA,0.011702421348400079,0.006847589639497726,0.006847968028188423,0.05395392014037963,NA,NA,NA,NA,NA,NA,NA,-0.1825476915795777
50,100,25,10000,5,32,1,0.008982525220241858,0.023513064985408744,NA,0.03852272481837487,0.01829142271386481,0.0182911561951494,0.14475261845066353,NA,NA,NA,NA,NA,NA,NA,-0.37517364756296595
50,100,25,10000,5,32,1,0.010550755456139985,0.038559990408613395,NA,0.06108607689285467,0.018428724839773595,0.018429510727446887,0.14415120737291656,NA,NA,NA,NA,NA,NA,NA,-0.4162551604616266
50,100,25,10000,5,32,2,0.010294193675646806,0.028361091625161094,NA,0.05472613915807672,0.016548899776040085,0.01654860648604044,0.12841802271888267,NA,NA,NA,NA,NA,NA,NA,-0.4038348014470617
50,100,25,10000,5,32,2,0.010708027333758852,0.052578119492624004,NA,0.0744717364776807,0.015904723222005614,0.015903290036140553,0.13768369716697793,NA,NA,NA,NA,NA,NA,NA,-0.41886157118950085
50,1000,250,10000,5,1,1,0.0023877857441025304,0.002372469807469301,NA,0.002954089857003106,0.0023795829930343647,0.002379655918966889,0.027625011068759506,NA,NA,NA,NA,NA,NA,NA,-0.12790536379518802
50,1000,250,10000,5,1,1,0.0025424036152309646,0.0025236555333116167,NA,0.00320091321584174,0.002531174495584737,0.0025312312785414556,0.028757328304938313,NA,NA,NA,NA,NA,NA,NA,-0.12907439739759166
50,1000,250,10000,5,1,2,0.008075879606711248,0.0080589466047301,NA,0.00895197035582202,0.008087028255431977,0.008086932141958223,0.032829198430201725,NA,NA,NA,NA,NA,NA,NA,-0.13262292202871592
50,1000,250,10000,5,1,2,0.008112075912879858,0.0081000983148223,NA,0.00900872626084896,0.008132529263872423,0.008132176890120232,0.032048106843163233,NA,NA,NA,NA,NA,NA,NA,-0.1318627592032697
50,1000,250,10000,5,4,1,0.003102663349876573,0.003129553898762272,NA,0.0036186106899230588,0.0031338145959365496,0.003134068709171804,0.02072197986719981,NA,NA,NA,NA,NA,NA,NA,-0.12425901605415154
50,1000,250,10000,5,4,1,0.0030788506249210265,0.003091900323994728,NA,0.003618718527952487,0.003094379558586632,0.003094475692054195,0.021189471650643027,NA,NA,NA,NA,NA,NA,NA,-0.12444201576223377
50,1000,250,10000,5,4,2,0.00997821496408473,0.009976519444287943,NA,0.010896497610050787,0.010017690506891443,0.010017589302912142,0.027555152389790095,NA,NA,NA,NA,NA,NA,NA,-0.13061343881533602
50,1000,250,10000,5,4,2,0.010067810885548794,0.010073824057722724,NA,0.010930391510963242,0.010125553316196207,0.010125612813463409,0.02774512507810747,NA,NA,NA,NA,NA,NA,NA,-0.13057640832652687
50,1000,250,10000,5,8,1,0.0022192016252040436,0.0024261426399387527,NA,0.00297548568577444,0.0023239117009222765,0.00232398511250261,0.02964165874954619,NA,NA,NA,NA,NA,NA,NA,-0.13856157740848163
50,1000,250,10000,5,8,1,0.002227113338007716,0.002411620102816456,NA,0.0031218488614608605,0.0023005506226426832,0.002300866121650654,0.030276267918072017,NA,NA,NA,NA,NA,NA,NA,-0.14016837033636448
50,1000,250,10000,5,8,2,0.0075926776154543974,0.007744441106468068,NA,0.008554713981767902,0.007714834423351334,0.007714633036722515,0.032901911824487796,NA,NA,NA,NA,NA,NA,NA,-0.14200803374073173
50,1000,250,10000,5,8,2,0.007320714239874279,0.007483879891613695,NA,0.008266634718461296,0.007441014383521706,0.007440952777526866,0.032285928121028096,NA,NA,NA,NA,NA,NA,NA,-0.14054867072393024
50,1000,250,10000,5,16,1,0.001679095017005865,0.003607018603247652,NA,0.00359287219965223,0.002095250781201314,0.0020954388507566156,0.05601726020791466,NA,NA,NA,NA,NA,NA,NA,-0.18882151866752683
50,1000,250,10000,5,16,1,0.0017544700093077188,0.003121733542270991,NA,0.0034640606297251814,0.0020732758645676205,0.002073322475906256,0.04972013599826792,NA,NA,NA,NA,NA,NA,NA,-0.1812405833647338
50,1000,250,10000,5,16,2,0.0050211357587958095,0.0063299378339142925,NA,0.0066417763519719215,0.005304242894984058,0.005304113820043387,0.05224875217978064,NA,NA,NA,NA,NA,NA,NA,-0.18405523245257
50,1000,250,10000,5,16,2,0.005105112011786432,0.006660719650723381,NA,0.006894627443600101,0.005476189971754061,0.005476947951728025,0.052162200538462114,NA,NA,NA,NA,NA,NA,NA,-0.1832839581458304
50,1000,250,10000,5,32,1,0.007803142136017621,0.031142526619139306,NA,0.024286421143834763,0.015047005022295838,0.015047172182309726,0.13210176021771425,NA,NA,NA,NA,NA,NA,NA,-0.4228624120727007
50,1000,250,10000,5,32,1,0.007466741139692572,0.029157670007567547,NA,0.023458342182303176,0.010989953335598233,0.010990471837959223,0.13488911640787657,NA,NA,NA,NA,NA,NA,NA,-0.42751982361251556
50,1000,250,10000,5,32,2,0.010277425691785939,0.0371920341384017,NA,0.02450334833676529,0.013285890651958647,0.013285502183723374,0.13655718654900728,NA,NA,NA,NA,NA,NA,NA,-0.3907909741262989
50,1000,250,10000,5,32,2,0.009432287433349448,0.03381832872051574,NA,0.026441670537064414,0.012754543711731034,0.012754461713185452,0.13852999256951948,NA,NA,NA,NA,NA,NA,NA,-0.43234421614888596
50,100,25,10000,5,1,1,0.002714744073260721,0.002626768169256593,NA,0.004823125947199028,0.0027040044957163684,0.0027029428995036984,0.027575243999706123,NA,NA,NA,NA,NA,NA,NA,-0.12808160657133771
50,100,25,10000,5,1,1,0.0026021319798606884,0.0024898316181956788,NA,0.004703633637633403,0.0025328108417482943,0.0025326528154559907,0.02756171611187633,NA,NA,NA,NA,NA,NA,NA,-0.12766793176814775
50,100,25,10000,5,1,2,0.008512251874486735,0.00838261359217465,NA,0.010966336471706174,0.008685131067502568,0.00868580121773667,0.03169729498470779,NA,NA,NA,NA,NA,NA,NA,-0.13171451432592457
50,100,25,10000,5,1,2,0.008933464180933725,0.008816010732296356,NA,0.011253452350884322,0.009102142103971304,0.009102806773842719,0.03295394184712571,NA,NA,NA,NA,NA,NA,NA,-0.13299967209746177
50,100,25,10000,5,4,1,0.003374513791504705,0.0033142326476950494,NA,0.0053638661164876296,0.00340566503556149,0.003403695526059094,0.021794752931986645,NA,NA,NA,NA,NA,NA,NA,-0.12466213704695246
