grid_dim,n_train,n_holdout,n_test,p_features,polykernel_degree,polykernel_noise_half_width,SPOplus_spoloss_test,LS_spoloss_test,SSVM_spoloss_test,RF_spoloss_test,Absolute_spoloss_test,Huber_spoloss_test,Baseline_spoloss_test,SPOplus_hammingloss_test,LS_hammingloss_test,SSVM_hammingloss_test,RF_hammingloss_test,Absolute_hammingloss_test,Huber_hammingloss_test,Baseline_hammingloss_test,zstar_avg_test
5,100,25,10000,5,8,0,5227.250143227588,8476.126005970085,6131.789931177708,19353.158525600666,8645.401118536734,9528.603981151959,65914.60402374464,1.7577,2.5563,1.7389,3.0303,2.1261,2.2265,5.639,63162.490963126635
5,100,25,10000,5,8,0,5463.352393749744,8830.843497704916,5652.209002657917,14367.27211223377,9813.538133983731,10936.886420600229,46616.44482687678,1.9302,2.5982,1.8266,3.4917,2.3398,2.434,5.1869,62112.57149868741
5,100,25,10000,5,8,0,6717.766158161801,12346.464773751273,5747.808913883465,14805.399912121326,7236.765229511042,8380.433864113294,58321.30616656363,2.155,2.9963,1.8917,3.298,2.1447,2.3826,5.2659,60788.638598865626
5,100,25,10000,5,8,0.5,10284.697421736058,16460.243419710696,13028.765032066147,23214.41941273392,12206.890443934115,12629.087511134672,84099.30469625216,2.295,2.8222,2.3918,3.3153,2.3273,2.3498,5.5009,63756.26084726843
5,100,25,10000,5,8,0.5,13128.482577212439,23441.125321015257,15783.807001511093,24486.99406867632,12744.818933266348,12634.853036856766,76158.80658435608,2.6183,3.3084,2.6687,3.5208,2.6736,2.6796,6.3299,80011.23614738868
5,100,25,10000,5,8,0.5,8589.219672058603,12659.382290730113,8161.5040957562105,19906.05684588464,9189.974780338373,9189.974780338373,71035.03334530734,2.1622,2.4053,1.8696,3.1234,2.1012,2.1012,5.7809,60197.381876839
5,100,25,10000,5,8,0.5,10552.178355916323,25617.060293693434,13129.977987447317,31581.345033236157,14561.103454198306,14215.628601001605,57871.416880782854,2.2695,3.3109,2.2526,3.5227,2.5027,2.5842,4.9905,75255.37884114798
5,100,25,10000,5,8,0.5,10617.39930336947,15987.793737993383,15541.76996893878,25896.284508541285,16663.928824300587,16761.013212340113,86372.92471913427,2.1169,2.7091,2.1955,3.21,2.643,2.6433,6.1019,65187.587697306204
5,1000,250,10000,5,1,0,4.970372952727722e-5,2.4158453015843405e-17,0.001029817529873657,0.04207353707270969,2.4158453015843405e-17,2.632868209869017,2.632868209869017,0.0141,0,0.1504,0.8733,0,5.2411,5.2411,29.316352880687628
5,1000,250,10000,5,1,0,3.3016127220032574e-5,-9.769962616701378e-19,0.002106034512741702,0.06098211504913091,-9.769962616701378e-19,2.579159698844495,2.579159698844495,0.0121,0,0.187,1.043,0,5.3021,5.3021,29.390466022752364
5,1000,250,10000,5,1,0,2.327370762042822e-4,-6.750155989720952e-18,0.0018412692358615796,0.04454996664083223,-6.750155989720952e-18,2.494105313368786,2.543699652977307,0.0332,0,0.1704,0.9014,0,5.7864,5.3577,29.522385784709495
5,1000,250,10000,5,1,0,5.69559296566851e-5,1.1718837323506647e-7,0.0025115365520708595,0.055946232562508656,-1.3855583347321953e-17,-8.881784197001253e-18,2.2806732418169955,0.1439,0.1441,0.3578,1.1957,0.1422,0.1384,5.7029,29.70670606565712
5,1000,250,10000,5,1,0,5.7875852168103136e-5,1.6697754290362355e-17,0.001524861057129976,0.039288948367440846,1.6697754290362355e-17,2.3425800998117015,2.3399378398905517,0.0176,0,0.181,0.881,0,4.9951,5.6103,29.62992634787309
5,1000,250,10000,5,1,0.5,4.134131507483844,4.112019947461356,5.074496415084823,4.3534847681270685,4.153194932901532,4.1503372016326825,6.3080841059593125,4.973,4.9703,5.2372,5.0743,5.0296,5.0296,6.0213,25.670672431765976
5,1000,250,10000,5,1,0.5,3.9579205130190407,3.923160239683892,5.374551137047745,4.24504576840367,3.954073191671395,3.954073191671395,6.397894566903497,4.863,4.8816,5.304,5.0213,4.8764,4.8764,5.5404,25.49678477380885
5,1000,250,10000,5,1,0.5,3.866467742817227,3.824700677019397,6.113401876052874,4.159550398141359,3.8716560762051486,3.8662947726072985,6.430401294335916,4.8424,4.8407,5.386,4.941,4.8561,4.8535,5.8065,25.569064364273647
5,1000,250,10000,5,1,0.5,4.136133580377065,4.115079012825561,6.111270428904316,4.485611910344918,4.132677501507551,4.126044490527029,6.333513068821112,4.9918,4.9735,5.4141,5.1132,4.9768,4.9774,5.6083,25.5986995741559
5,1000,250,10000,5,1,0.5,3.993212414265025,3.965391934185255,6.293870476411581,4.192985425274843,4.035654062221544,4.035654062221544,6.397877322454069,4.8994,4.888,5.5028,5.0101,4.94,4.94,5.588,25.54609271534429
5,1000,250,10000,5,2,0,0.04788727674847487,0.08181608681705543,0.05372153966710819,0.30378420510707105,0.06290705255911637,0.06244002720915343,13.595816907265712,0.375,0.5524,0.4311,0.9476,0.4435,0.4393,5.7967,69.76340519427345
5,1000,250,10000,5,2,0,0.031390351911931444,0.062006672239154466,0.047138949094839816,0.26528871655095876,0.050804788737132046,0.04344048472640659,13.700512305346443,0.3111,0.5002,0.4164,0.9322,0.4383,0.3973,5.6851,68.89779322315346
5,1000,250,10000,5,2,0,0.02633477197048153,0.098242115232815,0.03762034731946624,0.3706577089315437,0.058779259174883,0.060087805532863754,15.01826712484284,0.2791,0.6395,0.3529,1.0979,0.4457,0.4478,5.729,68.32598102819276
5,1000,250,10000,5,2,0,0.03552273961372088,0.10844647052146852,0.045130316861850546,0.30631303515280456,0.06775613526810942,0.06775613526810942,13.51250613071096,0.3414,0.6239,0.3889,0.9586,0.4625,0.4625,5.5413,69.4386973087452
5,1000,250,10000,5,2,0,0.056012597313523226,0.11596242638323874,0.06363134860719812,0.28802941476507077,0.10080359883565986,0.09236766489480547,13.340599789629582,0.3975,0.6248,0.4329,0.94,0.5434,0.5059,5.3452,68.90261166405888
5,1000,250,10000,5,2,0.5,6.9791360607206965,7.046626177354588,7.475669340466897,7.490497205634084,7.139398363896337,7.061584962801305,19.035120013705153,3.8655,3.8856,3.9002,4.0076,3.9057,3.8861,5.6385,63.640535195858845
5,1000,250,10000,5,2,0.5,6.178979452140822,6.132002717813812,7.192394669826899,6.655784707476986,6.210507941355187,6.236004124880361,21.364718123363406,3.4434,3.448,3.5569,3.5548,3.4531,3.4588,6.0653,62.01266464979446
5,1000,250,10000,5,2,0.5,6.66751050846024,6.617218956415243,7.521893138223204,7.18845043711348,6.731471367540662,6.685906195515237,19.98037234991595,3.8083,3.8044,3.8961,3.9562,3.834,3.8262,5.5544,63.20605769924002
5,1000,250,10000,5,2,0.5,8.039030525629025,7.997577893128169,8.890729364438736,8.80873927131685,8.103292909670618,7.987400003748141,18.412203712610875,4.1089,4.093,4.1737,4.2593,4.1254,4.1153,5.4866,64.41830251719398
5,1000,250,10000,5,2,0.5,6.868527354077973,6.844657457797731,7.862067557295697,7.382738634168067,6.968294855289456,6.81118411687576,19.429573548600814,3.897,3.9082,4.0411,4.0642,3.9299,3.9227,5.9146,62.923256422916964
5,1000,250,10000,5,4,0,1.740933582901787,9.729275035548062,2.0265026389412384,7.965816443530313,4.563912283544433,4.704595497494388,187.87625983725863,0.6375,1.5315,0.6635,1.2903,1.0838,1.0968,5.604,611.8543103080885
5,1000,250,10000,5,4,0,2.0274028716843224,11.85298825428959,2.016912885415824,10.423920507987518,5.443878534571176,5.445678383438581,221.755469011777,0.6418,1.5572,0.6103,1.3782,1.0061,1.0054,5.1369,567.3766602755576
5,1000,250,10000,5,4,0,4.199677700505325,16.339216317903063,4.6858395582738535,9.936824085788118,8.203020454431835,7.991506856774951,205.0124009981467,0.899,1.8358,0.874,1.3883,1.3009,1.2765,5.7534,606.8579631993731
5,1000,250,10000,5,4,0,2.4205046137536845,12.859943455242787,2.8767824145113905,11.04283256217131,5.878775825039083,5.8824354873767755,228.54742257283283,0.568,1.4692,0.5951,1.2295,1.0059,1.032,5.285,537.9027261881942
5,1000,250,10000,5,4,0,2.672990124638963,11.330884012741507,2.908157883672979,9.24637597096811,7.782620024351294,8.070771387207603,236.0521656001024,0.6919,1.5289,0.704,1.2085,1.2217,1.2637,5.4308,540.9516651614526
5,1000,250,10000,5,4,0.5,36.940581554039944,44.85868232778182,39.13640784993649,42.69197528940587,41.68434008410254,41.24739775934397,265.6747302037471,2.2965,2.5347,2.3074,2.4769,2.474,2.4646,5.5672,525.6903141751293
5,1000,250,10000,5,4,0.5,39.90962586429466,44.54775593679346,41.33868666088899,44.16901623716569,42.76331854960383,42.777710728036766,311.65603158725816,2.3752,2.4923,2.3672,2.5018,2.4467,2.4469,5.5768,547.780100927472
5,1000,250,10000,5,4,0.5,37.11155427522554,40.033956295038486,43.68812153983284,42.9124276361512,37.74596402448733,38.215771668639924,297.7512531840344,2.4591,2.5693,2.5462,2.6623,2.4935,2.4963,6.0081,526.3551142062346
5,1000,250,10000,5,4,0.5,54.239815998810855,57.640014009683625,53.43656523065606,60.025140206506336,56.115221799817846,56.115221799817846,255.09577639673213,2.9728,3.0783,2.8933,3.148,3.0194,3.0194,6.2198,586.3880403633052
5,1000,250,10000,5,4,0.5,44.98126265368132,48.230041910428085,46.89546435104019,48.72814719276541,48.329565951595676,46.21094567295758,249.05243075351237,2.7128,2.8506,2.7117,2.7764,2.7412,2.8211,5.3024,528.8100644834415
5,1000,250,10000,5,6,0,190.47926418603834,505.3325605540486,187.9642606137378,273.27589313839024,340.9502127013118,342.40036324806084,3658.623954575546,1.4039,2.5133,1.3985,1.7921,1.9792,1.9741,5.6137,6563.323176389171
5,1000,250,10000,5,6,0,102.57262284509684,404.03579330760215,104.0705720644201,277.0681313413695,253.35475952204084,253.35475952204084,4038.5074289913414,1.0025,1.9462,0.9486,1.6518,1.5195,1.5195,5.4284,6697.120271897039
5,1000,250,10000,5,6,0,149.90882144648808,394.35572511351216,142.898806053493,242.4484713831216,246.16370604005135,249.10360301108236,3570.875984296338,1.2867,2.2315,1.1943,1.6611,1.731,1.7306,5.8382,6102.746895938263
5,1000,250,10000,5,6,0,99.92985704630382,321.8684655811986,93.76223387474165,243.7768547927272,333.037512675235,341.6261400037011,4057.4946166438,1.005,1.8246,0.9951,1.6592,1.6745,1.6651,5.2471,6230.779839620408
5,1000,250,10000,5,6,0,119.74362647174152,323.81563876332956,126.046973469629,245.52320777504798,271.134402622063,271.134402622063,3565.394762570684,1.0333,1.8299,1.0269,1.5764,1.6489,1.6489,5.2905,6434.827763006761
5,1000,250,10000,5,6,0.5,641.8598953763992,988.5507907450935,685.4917989843358,803.8908277185393,828.031901118489,828.0188485011641,3117.4172917774085,2.6752,3.1538,2.7108,3.0288,2.8861,2.8857,5.7884,6421.66903252227
5,1000,250,10000,5,6,0.5,487.4761742320546,698.3036671983652,513.9916532378629,571.1402476736104,599.0922679107662,689.0553807028571,4364.930203225335,2.1024,2.4259,2.0516,2.2925,2.2152,2.2508,5.7324,6238.196144731446
5,1000,250,10000,5,6,0.5,632.0197074988698,908.3330750173941,625.8960460393046,804.2740178322687,868.8949490217259,864.8115960060476,4711.161022759423,2.3536,2.8277,2.2772,2.6939,2.5898,2.5856,6.1551,6641.08332376147
5,1000,250,10000,5,6,0.5,454.60599575572314,877.2393587831937,457.9292699104565,718.1715834819952,575.979328620462,574.4896499040209,3366.173630378089,2.039,2.7956,1.9692,2.7487,2.4068,2.4147,5.4898,6078.307239489314
5,1000,250,10000,5,6,0.5,452.4864240581329,752.5145333913063,443.9257005622755,586.8042136330961,612.991869812499,612.5211306456995,3332.1622283287393,2.1702,2.7899,2.1234,2.6294,2.5107,2.5107,5.5766,5142.3247597914915
5,1000,250,10000,5,8,0,2530.64342541458,7640.01858842001,2687.9281357702744,5400.681801990343,5535.74357183752,5518.525485502498,74518.47100787962,1.1254,1.9302,1.078,1.6899,1.568,1.5756,5.7819,63675.781734070966
5,1000,250,10000,5,8,0,3880.434445734073,13863.855934748777,3975.1339568974577,8420.087416017785,10379.732494746799,10573.325774190776,69066.37590923924,1.1419,2.0855,1.0576,1.7052,1.7606,1.7881,5.6315,74184.24036563918
5,1000,250,10000,5,8,0,1164.2485205283222,4762.340011987912,1019.9240251670523,3881.863788085273,2870.1167586875217,3072.695224175064,58707.83026022477,1.035,2.1609,0.9377,1.9188,1.7705,1.7967,5.6791,56897.96170200957
5,1000,250,10000,5,8,0,3066.426831623507,14478.991216945566,2801.0523798931426,10411.416725397265,12204.257932800505,8344.469434961771,46152.903006021574,1.2757,2.8357,1.1933,2.3455,2.3451,2.2846,5.018,68207.2142009172
5,1000,250,10000,5,8,0,3635.735458903513,16857.44066919681,3581.7151696465626,8416.761633050937,8378.017467442756,8771.271246662553,67344.08068553958,1.4455,3.3619,1.3174,2.1601,2.4261,2.5301,5.4463,77389.14201729043
5,1000,250,10000,5,8,0.5,5594.699396020231,10875.157649687459,5369.270894186941,7849.32470762626,12951.158694161648,10401.27774984334,66333.25280585668,1.9386,2.6576,1.8492,2.3605,2.4373,2.4326,5.3359,53389.16011621679
5,1000,250,10000,5,8,0.5,8640.323635442903,15688.35867169703,9438.506629888012,13445.947338592508,13792.469821381497,13584.598723022598,73011.51945866946,2.0741,2.8819,2.0272,2.5756,2.3948,2.3919,5.684,79799.03581241243
5,1000,250,10000,5,8,0.5,7881.862368302483,16128.151122257426,7886.825329885531,10963.62432641159,13107.670399334309,13416.43768066939,54831.452104274795,2.0195,2.9578,1.9732,2.5414,2.6405,2.6363,5.706,71151.92728288706
5,1000,250,10000,5,8,0.5,6868.862236828652,16348.824094548005,8188.237476690617,11814.964031982603,8919.299430374342,8942.89140665402,73391.6341810414,1.8082,2.6167,1.7661,2.3241,2.1098,2.1083,5.5072,84299.80743884631
5,1000,250,10000,5,8,0.5,7322.127529479524,20781.545133065792,7116.790896509911,13667.968826178878,12764.384651077553,12808.418409800975,77171.38649017384,1.7216,2.9714,1.6691,2.605,2.3277,2.311,6.0166,89248.52228355045
5,100,25,10000,5,1,0,0.0010008128430019196,3.6770586575585184e-17,0.07215654522980806,0.2701743759690355,3.6770586575585184e-17,2.7371558027472007,2.7538185805377666,0.047,0,1.0199,1.9693,0,5.7783,5.6837,29.19402996105235
5,100,25,10000,5,1,0,8.673678840399034e-4,4.192202140984591e-17,0.0653284862895003,0.191926057735421,4.192202140984591e-17,2.5252720855401787,2.537439054640785,0.064,0,1.1557,1.8597,0,5.9309,5.5928,29.467139391362412
5,100,25,10000,5,1,0,5.353088887284727e-5,-3.907985046680551e-18,0.061036371269074914,0.19206451824992854,-3.907985046680551e-18,2.4941225247720853,2.492899723330011,0.0189,0,1.1525,1.9847,0,5.6497,5.712,29.522053194037593
5,100,25,10000,5,1,0,0.002838852791832171,-1.687538997430238e-17,0.07856887576051097,0.22490309565320496,-1.687538997430238e-17,2.802537046087278,2.791679123699282,0.0896,0,1.0903,1.9594,0,5.1685,5.7478,29.190374648484518
5,100,25,10000,5,1,0,2.1640172366772282e-4,2.913225216616411e-17,0.058836286259217364,0.16305759866036712,2.913225216616411e-17,2.4050794700621214,2.4084121502016167,0.0267,0,0.9364,1.6395,0,5.5048,5.6732,29.56495418808918
5,100,25,10000,5,1,0.5,4.61127093279889,4.228696376004273,5.051990258774127,4.731356971301948,4.443165370781788,4.426416659084335,6.389998306177909,5.088,4.981,5.1468,5.1678,5.071,5.0597,5.6191,25.554145324117744
5,100,25,10000,5,1,0.5,4.671734314222475,4.51004003048697,5.046911860869745,4.9172087686171535,4.853658506832706,4.853658506832706,6.451843978293246,5.1952,5.1904,5.1882,5.3477,5.3208,5.3208,5.9122,25.66532550702959
5,100,25,10000,5,1,0.5,4.608588657494442,4.576625651330673,5.034633241186845,4.687667429911109,4.395365053425093,4.402273346295666,6.467053437047179,5.1083,4.9615,5.1898,5.0914,4.9666,4.9677,5.5945,25.529496085916048
5,100,25,10000,5,1,0.5,4.346582040207788,4.077528802496649,4.5575229037546166,4.481877276447541,4.32825017501858,4.331609799774431,6.424960580583311,4.9485,4.8319,5.0108,5.007,4.9345,4.9369,5.6699,25.527649965492905
5,100,25,10000,5,1,0.5,4.582678465090948,4.574448257297056,5.814173779928527,4.984838245627931,5.018056908491546,5.018168874101883,6.39738197622828,5.2121,5.2397,5.8411,5.3202,5.3735,5.3722,5.6596,25.647704938073147
5,100,25,10000,5,2,0,0.13193190564964702,0.13558111617516858,0.5359571402370212,1.068645185234847,0.06528393872594256,0.06528393872594256,14.719235149127176,0.6085,0.7353,1.1646,1.775,0.4493,0.4493,6.1638,69.3425962825199
5,100,25,10000,5,2,0,0.0935290823915377,0.11890546461806106,0.39017291131906356,0.9803412440218006,0.06912477747574723,0.06298626877798214,13.532109899075492,0.5835,0.7345,1.0871,1.9086,0.5522,0.4949,5.8615,71.13151574350698
5,100,25,10000,5,2,0,0.13719028634357727,0.11941863956149432,0.4307307360322321,1.3936864658834218,0.09675623803573533,0.09675623803573533,12.585498038370048,0.7074,0.6754,1.2138,2.1928,0.5525,0.5525,5.7478,69.9951369053978
5,100,25,10000,5,2,0,0.15003496536119032,0.11993091144603728,0.4882882028384591,1.4414312389932706,0.07593599690751023,0.07614930554984173,14.378107435055417,0.7471,0.7249,1.314,2.0977,0.5679,0.5687,5.4488,69.09712999350694
5,100,25,10000,5,2,0,0.15814111802636469,0.13107194925769364,0.4841059172715444,1.5197049640495908,0.10285239399759248,0.10082491075296025,13.619319112075216,0.8889,0.9151,1.3851,2.4531,0.8267,0.8153,6.0098,69.45412646684389
5,100,25,10000,5,2,0.5,6.463767148903247,6.257584801026516,8.003316990117703,7.877224515686539,6.508369579774277,6.508369579774277,20.769363881369472,3.5714,3.5205,3.7955,3.892,3.5775,3.5775,5.5831,61.63557027760241
5,100,25,10000,5,2,0.5,7.659657357085324,7.291948935336957,8.658265042222691,8.466262124050779,7.526309809073016,7.54559761943191,20.471257640256482,3.9317,3.8991,4.0212,4.1267,3.9665,3.9694,5.5612,63.28893435613701
5,100,25,10000,5,2,0.5,8.637608745786277,6.898355926687205,8.416220351221105,8.97611746664744,7.8853320158479665,7.480437761973521,21.243819688341276,4.0368,3.7548,3.9942,4.1636,3.9304,3.887,5.4137,62.542016779101246
5,100,25,10000,5,2,0.5,7.77337366809174,7.673806198430203,9.524375553653071,9.528338878441875,8.60101177239728,8.404038812960257,19.444984357877587,3.9682,3.9166,4.233,4.2869,4.1394,4.0884,5.9875,64.32382554331359
5,100,25,10000,5,2,0.5,8.296769571774478,7.202364939160805,8.944160888836837,8.705790697719175,7.86465125060991,7.921193768121113,20.964821147568173,4.137,3.894,4.1592,4.2121,4.0263,3.9862,5.4411,63.1657704854249
5,100,25,10000,5,4,0,8.084971928317461,10.765906486644019,11.759579770653929,34.21662194424222,9.24527786979502,9.243901965519319,231.93064497934407,1.3414,1.4573,1.6134,2.6939,1.3335,1.3265,6.197,608.5434197493068
5,100,25,10000,5,4,0,8.834400157748606,14.831868659914049,24.901704935483583,38.490569406422196,11.504947932268673,10.225947544352517,233.94181531280023,1.2911,1.8018,2.026,2.549,1.4883,1.4403,5.7011,552.5061018440617
5,100,25,10000,5,4,0,6.859987678030446,22.782435435499572,12.685690380573426,45.23772180743117,12.95946277519089,16.291027172247674,202.77242994317473,1.4348,2.4323,1.7945,3.1256,1.9149,2.1821,5.7205,632.5933909446555
5,100,25,10000,5,4,0,6.68117787778137,9.11616976895196,11.583417315359304,26.07167313235285,6.401418839247078,6.401418839247078,242.76163379772552,1.1631,1.4099,1.4775,2.2239,1.1941,1.1941,4.6868,590.9713379950698
5,100,25,10000,5,4,0,6.36079037196125,8.28135157191332,15.786503981942833,28.605963056344976,6.529316836433809,5.7431559925397435,255.1497784910225,0.9705,1.2229,1.2722,2.1172,1.0062,0.9681,6.2515,542.295694315027
5,100,25,10000,5,4,0.5,50.72080365396753,50.874436429748506,59.619652524369364,79.32294903279943,51.95016155401137,52.3270991865909,269.1136963376668,2.6652,2.7255,2.7693,3.2601,2.6968,2.7058,5.6851,525.3311248378416
5,100,25,10000,5,4,0.5,50.82744081572817,53.32956319381096,59.32101019456041,74.53694473422952,49.24101640883639,49.24101640883639,333.96943268473274,2.4991,2.698,2.6635,3.0964,2.4809,2.4809,5.5467,510.4597334472187
5,100,25,10000,5,4,0.5,58.00100841945397,45.53529924912432,79.52656748648198,78.99803735773416,48.0237356510579,47.14037422801296,313.67094168734707,2.9878,2.6561,3.2797,3.4674,2.6108,2.6024,5.7479,537.1393973439199
5,100,25,10000,5,4,0.5,58.192994784197666,55.51207486151609,63.22966532337814,84.02849618490217,53.72002700884766,53.895733186379665,316.4296003684655,2.6934,2.7177,2.8869,3.4258,2.6474,2.6321,6.2662,587.4121428838114
5,100,25,10000,5,4,0.5,58.64692996010874,63.07582159025489,67.40760817519019,103.0204284833194,59.06609363682887,58.87082392745102,271.82661740965773,2.7908,2.9548,2.9011,3.9167,2.887,2.869,5.8832,550.8402742484161
5,100,25,10000,5,6,0,268.9517027292616,448.78610100634035,307.8956563696286,669.5063488193568,408.83369289785503,408.83369289785503,4665.520981649765,1.5457,2.4275,1.6501,2.6391,1.8261,1.8261,5.1323,6039.532156764406
5,100,25,10000,5,6,0,235.88215700158585,533.3445935968331,194.08801721954524,1060.9435161827012,330.2758930211543,332.6475129454949,4384.265842839307,1.5458,2.376,1.4624,2.8717,1.9016,1.9283,5.4792,5498.307475273446
5,100,25,10000,5,6,0,240.02449626461467,289.4451263027507,415.6266182491143,792.3190438638125,223.4352232916315,223.4352232916315,4996.574071379236,1.3269,1.5619,1.5373000000000001,2.7252,1.3341,1.3341,5.3913,5718.63689632112
5,100,25,10000,5,6,0,360.4956408131675,603.2948149651241,404.2820802009769,1058.7786615306104,382.3384993838993,378.0787056323408,3497.469125390684,2.0047,2.6712,2.0078,3.3231,2.0213,2.0344,5.4527,6528.313212302235
5,100,25,10000,5,6,0,314.2201192539964,452.37186193384724,259.5827661811057,732.9227770372411,431.3370211789127,432.55825316139544,4082.812052812361,1.7783,2.1855,1.6425,2.7882,2.0576,2.0535,5.708,6297.548257742078
5,100,25,10000,5,6,0.5,727.3933047756839,832.7340817825116,797.0562701822992,1216.2854750090412,732.850570282809,732.850570282809,3736.813241062832,2.7654,2.8312,2.7779,3.5238,2.7676,2.7676,5.6525,5690.295054273893
5,100,25,10000,5,6,0.5,799.4419272065502,727.1928584105952,914.2815355040992,1245.0582316994894,793.0967143528741,793.0967143528741,4404.7500228671315,2.4951,2.564,2.6023,3.0607,2.5162,2.5162,5.855,6226.005010076815
5,100,25,10000,5,6,0.5,1144.4910045666445,1197.1759861504224,891.5207357185775,1448.2988209719433,915.3173923512563,923.317270652129,4742.1243153028245,2.9979,3.2162,2.6161,3.4789,2.7392,2.7555,5.7626,6712.704714007104
5,100,25,10000,5,6,0.5,897.1917623398379,1076.780666843783,789.578880539262,1253.627000415217,861.0511499457035,864.0095204730914,3882.7708842194506,2.9508,3.5989,2.8999,3.8717,3.1099,3.1462,5.8528,6313.850550613354
5,100,25,10000,5,6,0.5,520.6205906778393,908.7384054996946,675.6441014446459,1284.1135400214494,608.1606480193507,506.0301332343228,3519.0078689637094,2.2186,2.8586,2.4274,3.4756,2.2762,2.0788,5.5503,5231.21129433285
5,100,25,10000,5,8,0,6347.108178586507,13975.52964359984,6247.267488120736,20046.00427433552,7995.883339317152,7993.83040721043,54620.815262661556,1.8469,3.1691,1.8448,4.0423,2.5493,2.557,5.5929,70095.31969526884
5,100,25,10000,5,8,0,4929.001809943726,10545.071361730154,6867.167264501984,14532.72841888783,7426.455401871337,7448.548818996179,46410.82424177222,1.9041,2.5964,2.0378,3.3332,2.0657,2.0655,5.6517,79203.42003419313
5,100,25,10000,5,8,0,5447.355537622423,13750.390400504886,7034.517215643029,16244.039707242137,5470.018671758482,8424.272020205139,38886.9315701747,1.8564,3.2685,1.8986,3.5269,1.9752,2.5205,5.13,53643.8587342266
5,100,25,10000,5,8,0,7127.065052660796,20902.616756366668,5180.751532949093,23715.916271271857,16946.42470328811,17040.165242290925,66131.38538106991,1.9023,3.178,1.784,3.5562,2.7699,2.7825,5.9344,84689.02080976445
5,100,25,10000,5,8,0,11054.337708232695,22255.873544423204,8506.109672388871,28112.244588965757,16798.294641680288,16934.383925778224,76064.881000969,2.1786,3.1034,1.859,3.7494,2.4263,2.4474,5.1353,87893.04825768356
5,100,25,10000,5,8,0.5,9701.52271620412,12420.289369086919,8738.078211329583,16601.956079127234,8123.288487798582,8037.752558211009,53309.26717723222,2.3984,2.7955,2.2274,3.5277,2.4764,2.3969,5.5233,55530.082613376355
5,100,25,10000,5,8,0.5,20980.658105486913,25862.304378669516,21684.579872485403,38194.362584459785,27071.377086799337,27071.377086799337,93822.76349254047,2.5451,2.9732,2.4826,3.8326,2.9092,2.9092,5.9753,104040.89563246949
5,100,25,10000,5,8,0.5,16740.80661274189,14567.742959780255,11881.522605500364,21981.95271977562,17452.43529684808,12392.380714091552,57227.88003823631,2.5698,2.9872,2.3785,3.8581,2.906,2.618,6.2012,74507.1520461557
5,100,25,10000,5,8,0.5,19094.241766180698,18813.17169946451,16035.535390795427,25049.791231095114,19775.904166217046,19775.904166217046,68239.33890336084,3.3258,3.2062,2.9857,3.5986,3.3137,3.3137,5.302,83095.71747403347
5,100,25,10000,5,8,0.5,9877.745926736148,16435.927441332875,8959.083129131175,23520.6842475347,13041.554188172368,12063.226608888323,67000.33146689509,2.1937,3.2907,2.0897,3.5081,2.7691,2.7652,5.5146,62796.18597982906
5,1000,250,10000,5,1,0,2.3768206252144887e-5,-8.704148513061227e-18,0.005682826136819057,0.05363225153374499,-8.704148513061227e-18,2.6461592785867234,2.6414123692200198,0.0113,0,0.3422,0.949,0,6.1119,5.1606,29.37245031740492
5,1000,250,10000,5,1,0,4.678373765786929e-5,8.71945860865253e-9,9.79407597488674e-4,0.038408010390353214,9.592326932761353e-18,9.592326932761353e-18,2.5328918116444337,0.067,0.0587,0.206,0.8873,0.0502,0.0534,5.7842,29.500130253421492
5,1000,250,10000,5,1,0,2.6473365704647733e-5,3.126388037344441e-17,0.001475351173900227,0.04875392730509517,3.126388037344441e-17,2.65556354050546,2.6150756176869967,0.0116,0,0.1854,0.906,0,5.7636,5.8534,29.511616447860504
5,1000,250,10000,5,1,0,3.1670590976751e-5,5.3290705182007515e-18,0.0017756620764751048,0.03929005818241179,5.3290705182007515e-18,2.5524842024405925,2.5524842024405925,0.0103,0,0.2055,0.874,0,5.6735,5.6735,29.45319316666301
5,1000,250,10000,5,1,0,9.596845853911943e-5,2.6645352591003756e-17,0.0017350479317733104,0.0412947969059218,2.6645352591003756e-17,2.1622986572093246,2.162236558654081,0.0251,0,0.2201,1.0358,0,5.6028,5.6539,29.886620028701298
5,1000,250,10000,5,1,0.5,4.0953960563063045,4.119765611954382,5.607348954674797,4.378813744841923,4.150144573741044,4.145125373270979,6.40875907648683,4.9069,4.9036,5.2313,5.0291,4.9174,4.9142,5.5222,25.606991759290967
5,1000,250,10000,5,1,0.5,4.168492099198441,4.167522250237235,5.451720711355326,4.437201533726546,4.182644122549817,4.182644122549817,6.294331786086011,4.9971,4.9955,5.5145,5.1213,5.0021,5.0021,5.5568,25.652480643092744
5,1000,250,10000,5,1,0.5,3.8736938845536875,3.816535917144291,5.3486619388143355,4.145817721401121,3.896663130552382,3.896663130552382,6.4643232287898735,4.7151,4.6786,5.2504,4.8286,4.7192,4.7192,5.6572,25.518229410654527
5,1000,250,10000,5,1,0.5,3.951650159374129,3.948127385735468,5.905086681555887,4.269647628714438,3.976640690965567,3.976640690965567,6.429005892685875,4.8905,4.9104,5.2092,5.0381,4.9239,4.9239,5.5515,25.58648842848512
5,1000,250,10000,5,1,0.5,4.024920254166994,4.009298183446643,5.943391039861405,4.325807320535369,4.074318942576803,4.069343909076821,6.372602954189738,4.8752,4.8789,5.2982,5.0414,4.9113,4.9103,5.5991,25.605340171683572
